Slant_Anthro,Polit_Anthro,Slant_EnvSci,Polit_EnvSci,Slant_Comm,Polit_Comm,Slant_Music,Polit_Music,Slant_PoliSci,Polit_PoliSci,Slant_Math,Polit_Math,Slant_Chem,Polit_Chem,Slant_CompSci,Polit_CompSci,Slant_Phil,Polit_Phil,Slant_Bio,Polit_Bio,Slant_Soc,Polit_Soc,Slant_Art,Polit_Art,Slant_EthnStud,Polit_EthnStud,Slant_ReligStud,Polit_ReligStud,Slant_SocWork,Polit_SocWork,Trust_Anthro,Trust_EnvSci,Trust_Comm,Trust_Music,Trust_PoliSci,Trust_Math,Trust_Chem,Trust_CompSci,Trust_Phil,Trust_Bio,Trust_Soc,Trust_Art,Trust_EthnStud,Trust_ReligStud,Trust_SocWork,Approp_Anthro,Approp_EnvSci,Approp_Comm,Approp_Music,Approp_PoliSci,Approp_Math,Approp_Chem,Approp_CompSci,Approp_Phil,Approp_Bio,Approp_Soc,Approp_Art,Approp_EthnStud,Approp_ReligStud,Approp_SocWork,Skept_Anthro,Skept_EnvSci,Skept_Comm,Skept_Music,Skept_PoliSci,Skept_Math,Skept_Chem,Skept_CompSci,Skept_Phil,Skept_Bio,Skept_Soc,Skept_Art,Skept_EthnStud,Skept_ReligStud,Skept_SocWork,Slant_Educ,Polit_Educ,Slant_ForLang,Polit_ForLang,Slant_Psych,Polit_Psych,Slant_Econ,Polit_Econ,Slant_Eng,Polit_Eng,Slant_Bus,Polit_Bus,Slant_Phys,Polit_Phys,Slant_Nurs,Polit_Nurs,Slant_Hist,Polit_Hist,Slant_EarthSci,Polit_EarthSci,Slant_IT,Polit_IT,Slant_Lit,Polit_Lit,Slant_PubHealth,Polit_PubHealth,Slant_CrimJust,Polit_CrimJust,Slant_GenStud,Polit_GenStud,Trust_Educ,Trust_ForLang,Trust_Psych,Trust_Econ,Trust_Eng,Trust_Bus,Trust_Phys,Trust_Nurs,Trust_Hist,Trust_EarthSci,Trust_IT,Trust_Lit,Trust_PubHealth,Trust_CrimJust,Trust_GenStud,Approp_Educ,Approp_ForLang,Approp_Psych,Approp_Econ,Approp_Eng,Approp_Bus,Approp_Phys,Approp_Nurs,Approp_Hist,Approp_EarthSci,Approp_IT,Approp_Lit,Approp_PubHealth,Approp_CrimJust,Approp_GenStud,Skept_Educ,Skept_ForLang,Skept_Psych,Skept_Econ,Skept_Eng,Skept_Bus,Skept_Phys,Skept_Nurs,Skept_Hist,Skept_EarthSci,Skept_IT,Skept_Lit,Skept_PubHealth,Skept_CrimJust,Skept_GenStud,Ideology,PolParty
50,2,36,3,49,3,50,1,40,2,50,2,50,1,50,1,40,2,50,1,30,4,51,1,41,3,57,2,55,2,3,3,3,5,2,4,4,4,4,3,3,5,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,5,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3
35,4,25,5,38,4,51,4,40,3,37,4,39,3,43,2,26,4,36,4,25,5,25,5,19,5,41,3,28,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,3,40,2,35,3,55,3,60,3,65,4,40,2,60,2,30,2,50,2,40,2,40,3,40,3,70,4,15,5,4,4,4,3,4,2,5,3,5,5,3,4,4,3,4,2,2,3,2,1,2,1,1,3,1,2,3,2,1,3,3,3,4,4,3,4,2,2,2,2,3,3,3,4,3,2,2
22,4,5,5,19,3,33,3,30,5,31,2,36,2,26,2,29,3,22,2,14,4,14,3,40,4,55,4,17,5,4,5,5,4,4,5,5,5,4,5,4,4,4,3,4,4,4,4,4,4,1,1,1,4,1,4,4,4,3,4,4,3,4,4,4,3,3,3,4,3,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2
50,2,35,4,50,1,40,2,52,4,51,1,50,1,45,1,35,4,50,3,50,4,45,4,49,5,77,4,45,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,1,1,7,1,1,1,5,1,4,4,1,1,5,5,4,2,2,7,2,2,2,5,2,5,3,7,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5,40,2,45,2,45,2,70,2,71,3,50,2,50,2,30,4,25,4,40,2,49,2,25,4,50,3,10,5,1,3,3,3,4,3,2,4,1,2,3,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,3,3,5,2,3,4,4,7,5,4,3,7,4,7,6,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,10,2,63,4,60,4,40,2,70,5,46,1,15,3,60,5,40,4,40,1,5,4,35,3,60,2,0,6,2,3,2,3,5,5,7,3,4,5,7,3,4,3,1,2,1,4,3,1,4,2,1,4,2,1,1,3,3,2,7,3,3,3,3,4,4,2,5,3,4,5,5,4,7,7,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,4,51,3,49,3,60,3,51,3,59,3,49,3,51,4,51,3,47,3,49,3,51,3,42,3,48,4,35,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,3,3,1,1,3,2,1,3,3,4,2,4,2,1,1,3,1,3,1,1,3,1,1,2,2,2,1,2,2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,3,50,3,30,3,61,4,75,2,81,5,39,3,50,2,50,3,40,3,50,2,30,2,40,3,24,5,10,3,3,4,4,4,4,3,4,5,4,4,4,4,4,5,5,2,3,2,3,1,4,2,1,4,1,2,3,1,3,4,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2
47,1,73,3,42,1,28,1,47,2,77,1,61,1,58,1,68,2,60,1,36,2,30,1,45,1,49,1,61,2,2,2,3,2,2,4,4,2,2,4,3,3,1,1,2,1,3,1,1,5,1,1,1,1,1,1,1,1,1,2,2,4,3,2,4,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3
61,1,25,4,50,1,49,1,20,3,49,1,50,1,40,1,76,3,63,3,38,3,30,1,9,5,80,5,30,5,4,5,4,5,5,7,5,7,4,5,4,3,5,4,4,1,4,3,1,5,1,1,1,1,1,4,1,1,1,5,3,2,3,2,3,2,2,2,4,2,4,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,4,65,2,50,3,37,5,59,1,69,1,60,2,24,1,54,3,28,1,58,1,32,3,45,2,56,4,11,4,7,7,7,4,7,3,7,7,7,7,7,7,7,5,7,3,2,3,4,1,2,1,1,4,1,1,1,1,4,4,1,3,3,2,1,3,1,3,1,3,4,1,2,3,4,1,2
50,4,0,5,30,2,40,1,40,6,60,1,50,1,50,1,20,5,30,2,26,2,60,2,15,2,90,3,5,3,2,7,4,4,3,7,7,7,4,4,3,5,5,2,7,1,7,2,1,4,1,1,1,5,4,2,2,4,2,4,7,2,2,4,5,2,2,2,7,4,4,4,2,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,29,2,4,5,60,4,61,1,61,3,40,1,30,2,19,5,30,1,50,1,10,5,30,4,50,3,0,6,2,3,2,3,5,4,5,4,3,5,5,2,2,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,5,3,5,3,1,3,1,3,3,2,1,5,3,3,7,6,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,4,38,3,26,3,72,6,50,4,77,6,44,2,32,3,50,2,25,4,50,4,37,3,35,5,54,5,0,4,7,5,3,1,3,4,4,3,3,3,4,4,3,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,2
36,3,41,3,32,3,30,3,42,3,38,3,46,3,41,3,36,3,39,3,32,3,45,3,15,3,62,3,21,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,3,51,2,51,2,51,3,51,1,51,2,51,1,51,1,51,3,51,2,51,2,51,1,51,1,50,5,39,5,4,3,5,4,4,3,4,4,4,4,4,3,4,4,3,1,1,1,2,1,1,1,1,3,1,1,1,1,4,2,3,2,4,3,2,3,2,2,3,3,3,3,2,4,4,4,3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,3,33,2,15,4,74,3,60,1,86,4,51,1,48,2,34,3,34,2,44,1,5,4,38,3,80,4,1,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,2,2,2,3,1,2,1,1,3,1,1,2,3,2,2,2,2,2,4,2,4,2,2,2,2,2,4,4,4,5,2,2
44,4,51,4,51,5,43,5,23,6,69,4,45,4,58,4,51,4,51,4,51,4,51,6,58,6,90,6,51,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,4,40,5,60,4,41,6,62,4,82,6,29,3,82,4,61,4,30,2,30,4,30,5,72,5,62,6,9,6,4,4,5,4,5,4,5,4,5,5,5,3,5,4,5,7,2,4,7,2,4,2,4,2,2,2,2,7,7,7,5,2,7,5,2,3,2,5,7,2,2,2,5,7,5,1,2
46,3,47,5,47,5,45,3,46,6,51,2,48,2,47,3,45,2,48,3,50,4,47,3,47,4,45,4,51,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,2,39,1,27,1,65,1,56,2,67,2,34,1,46,2,57,1,25,4,46,1,19,1,31,3,70,2,2,3,5,3,4,5,4,2,5,4,4,5,3,3,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,3,1,1,2,3,5,5,1
20,5,2,5,50,4,40,3,50,6,30,2,30,2,50,2,10,4,30,5,10,5,50,4,10,6,70,6,50,6,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,7,5,7,7,7,5,5,5,7,5,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,3,44,3,51,5,71,5,55,3,50,4,51,4,48,4,63,5,47,2,51,4,51,4,51,4,59,4,51,4,5,3,5,4,4,3,4,7,5,4,5,3,5,5,5,2,2,4,4,2,2,2,2,3,2,2,2,2,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,2
13,1,80,4,73,5,19,5,100,6,81,4,77,4,70,3,0,3,85,4,51,4,25,2,23,3,51,4,51,4,3,2,4,4,2,5,4,5,1,4,1,3,4,1,3,2,3,2,2,1,3,2,2,4,2,2,1,2,2,1,2,2,4,4,2,4,5,4,7,7,4,2,2,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1
30,6,0,6,10,6,10,5,20,6,40,4,35,4,45,4,7,6,20,5,0,6,25,6,5,6,60,5,10,6,1,1,1,5,1,5,5,5,1,4,2,4,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1
50,1,25,3,49,2,50,1,49,3,50,1,55,1,48,1,50,2,55,2,40,5,50,2,39,5,51,3,20,4,7,2,5,5,2,5,5,5,2,5,2,4,4,2,2,1,3,1,1,2,1,1,1,1,1,2,1,1,1,2,2,4,2,2,5,2,2,2,4,2,5,3,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,4,23,5,40,3,57,5,63,2,82,5,55,2,56,3,41,4,38,3,60,3,79,5,32,5,41,4,7,6,4,4,4,4,5,4,5,5,5,5,4,4,4,4,4,2,1,2,2,1,2,1,1,2,1,1,2,1,2,2,4,3,4,4,2,4,2,3,4,4,3,4,3,4,5,2,2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,4,48,4,36,3,63,4,63,3,66,5,45,4,54,3,64,3,39,4,63,4,44,4,58,4,65,5,48,5,3,3,2,4,3,4,4,5,3,5,4,4,4,3,4,3,5,3,5,5,4,4,2,4,4,5,4,3,5,3,2,2,5,4,2,3,3,1,5,3,3,3,4,5,4,2,2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,2,40,3,15,2,70,6,30,1,95,6,30,1,30,2,30,4,30,1,85,6,15,2,20,1,95,6,2,6,5,3,2,4,5,3,5,5,5,5,3,4,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,7,7,3,7,4,2,5,4,5,7,7,7,7,1,3
51,1,51,1,75,6,50,1,41,4,50,1,46,4,46,1,46,1,49,1,51,6,57,5,72,6,50,1,50,1,5,7,5,4,4,7,4,7,5,7,5,7,5,5,7,1,2,1,1,1,2,1,1,2,1,2,1,1,2,1,5,5,5,4,5,5,5,4,5,5,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,3,45,1,50,1,70,4,60,3,75,5,60,3,45,2,70,4,60,2,70,3,40,2,40,2,75,4,30,2,4,5,5,4,5,3,5,5,5,4,4,5,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,2,3,3,2,4,2,4,2,2,4,3,4,3
